,SPX Index,NKY Index ,SX5E Index,HSCEI Index,KOSPI2 Index,SPGCICP Index,SPGSCLP Index,SPGSGCP Index,TY1 Comdty,TU1 Comdty
2009-12-04,1105.98,10022.59,2910.33,13461.55,214.5,633.4028,541.28,101.458,119.203125,109.1171875
2009-12-07,1103.25,10167.6,2896.23,13358.3,215.55,629.4353,530.24,100.981,119.578125,109.28125
2009-12-08,1091.94,10140.47,2849.17,13152.1,214.91,627.3441,520.92,99.194,120.140625,109.359375
2009-12-09,1095.95,10004.72,2818.1,12899.36,215.75,624.5779,506.75,97.242,120.03125,109.3359375
2009-12-10,1102.35,9862.82,2851.29,12866.13,218.73,612.3549,505.4,97.702,119.515625,109.28125
2009-12-11,1106.41,10107.87,2862.32,12967.49,218.77,614.5924,502.38,97.155,119.015625,109.1953125
2009-12-14,1114.11,10105.68,2885,13049.34,219.51,621.433,501.76,97.494,118.921875,109.125
2009-12-15,1107.93,10083.48,2888.58,12866.99,219.6,619.8129,507.55,97.424,118.609375,109.078125
2009-12-16,1109.18,10177.41,2926.52,12691.43,219.32,632.729,519.35,98.57,118.71875,109.1484375
2009-12-17,1096.08,10163.8,2891.66,12501.2,216.9,617.4503,517.26,96.071,119.53125,109.296875
2009-12-18,1102.47,10142.05,2871.22,12334.82,216.68,615.1326,519.63,96.427,119.109375,109.2265625
2009-12-21,1114.05,10183.47,2926.05,12203.17,216.2,623.2333,514.74,95.082,118.296875,109.1015625
2009-12-22,1118.02,10378.03,2945.71,12349.86,217.87,618.3954,519.49,94.275,116.234375,109.03125
2009-12-23,1120.59,10378.03,2957.48,12528.66,218.95,629.1513,535.34,94.909,116.125,108.9921875
2009-12-24,1126.48,10536.92,2957.03,12673.74,221.67,635.4743,544.98,95.845,115.71875,108.8828125
2009-12-28,1127.78,10634.23,2982.42,12669.52,222.03,635.4743,550,96.114,115.515625,108.7578125
2009-12-29,1126.2,10638.06,2992.08,12644.93,220.34,653.6333,550.7,95.264,115.65625,108.765625
2009-12-30,1126.42,10546.44,2966.24,12530.77,221.86,658.4712,553.57,94.778,115.84375,108.8046875
2009-12-31,1115.1,10546.44,2964.96,12794.13,221.86,662.5665,554.12,95.099,115.453125,108.71875
2010-01-04,1132.99,10654.79,3017.8,12750.55,223.49,673.7274,569.14,97.017,115.53125,108.2578125
2010-01-05,1136.52,10681.83,3012.36,13142.03,222.84,672.2873,570.95,97.051,116.203125,108.4140625
2010-01-06,1137.14,10731.45,3009.66,13246.21,224.67,688.3761,580.8,98.596,115.96875,108.4453125
2010-01-07,1141.69,10681.66,3007.34,13073.2,221.31,677.0127,577.17,98.353,115.84375,108.390625
2010-01-08,1144.98,10798.32,3017.85,13035.09,222.66,670.3522,577.79,98.804,116.03125,108.5234375
2010-01-11,1146.98,10798.32,3010.24,13119.03,222.23,679.769,576.11,99.888,116.03125,108.578125
2010-01-12,1136.22,10879.14,2976.89,12967.37,223.04,669.6261,563.75,97.98,116.75,108.6328125
2010-01-13,1145.68,10735.03,2978.41,12482.18,219.17,672.3826,555.86,98.622,116.390625,108.5546875
2010-01-14,1148.46,10907.68,2989.71,12363.37,221.19,672.8142,554.61,99.152,116.75,108.640625
2010-01-15,1136.03,10982.1,2940.25,12356.88,223.21,667.3535,544.13,98.069,117.28125,108.7578125
2010-01-19,1150.23,10764.9,2984.82,12600.76,224.13,677.6008,550.72,98.884,117.078125,108.703125
2010-01-20,1138.04,10737.52,2914.6,12282.09,224.83,662.2524,539.75,96.492,117.40625,108.7421875
2010-01-21,1116.48,10868.41,2863.25,11957.83,226.16,653.2411,528.23,95.678,117.8125,108.828125
2010-01-22,1091.76,10590.55,2836.8,11975.65,220.68,663.6681,517.53,94.516,117.90625,108.8984375
2010-01-25,1096.78,10512.69,2807.3,11858.46,219.33,670.3648,522.53,95.036,117.734375,108.8984375
2010-01-26,1092.17,10325.28,2827.74,11410.12,214.89,662.7917,518.71,95.27,117.828125,108.8828125
2010-01-27,1097.5,10252.08,2787.4,11372.69,213.02,649.2186,511.49,94.075,117.65625,108.8203125
2010-01-28,1084.53,10414.29,2737.33,11636.03,215.67,619.3981,511.28,93.997,117.703125,108.8828125
2010-01-29,1073.87,10198.04,2776.83,11498.2,210.34,605.6227,506.08,93.91,118.15625,108.9765625
2010-02-01,1089.19,10205.02,2793.29,11621.64,210.76,609.5778,516.77,95.747,117.859375,108.9296875
2010-02-02,1103.32,10371.09,2830.01,11570.35,209.27,611.7351,536.21,96.873,118.015625,108.9453125
2010-02-03,1097.28,10404.33,2804.61,11838.72,211.86,591.2855,534.47,96.353,117.578125,108.890625
2010-02-04,1063.11,10355.98,2707.45,11605.88,211.72,573.173,507.81,92.108,118.25,109.0234375
2010-02-05,1066.19,10057.09,2631.64,11131.78,205.06,563.3752,494.27,91.224,118.859375,109.1484375
2010-02-08,1056.74,9951.82,2664.29,10989.19,203.37,578.5304,499.23,92.385,118.484375,109.09375
2010-02-09,1070.52,9932.9,2668.43,11200.33,206.01,591.1161,512.25,93.338,118.234375,109.0234375
2010-02-10,1068.13,9963.99,2700.17,11345.64,205.94,586.2305,517.25,93.26,117.90625,108.9140625
2010-02-11,1078.47,9963.99,2680.25,11582.31,209.73,622.6519,522.89,94.854,117.765625,108.9296875
2010-02-12,1075.51,10092.19,2674.46,11536.36,208.74,611.0049,514.47,94.447,118.078125,109.0234375
2010-02-16,1094.87,10034.25,2720.77,11536.36,209.73,640.7843,534.63,97.029,118.3125,109.0859375
2010-02-17,1099.51,10306.83,2762.25,11708.34,213.44,639.3929,536.77,97.055,117.671875,108.9765625
2010-02-18,1106.75,10335.69,2778.3,11601.67,212.55,651.5111,548.44,96.934,117.203125,108.9453125
2010-02-19,1109.17,10123.58,2793.37,11263.83,208.7,666.5467,552.86,97.229,117.1875,108.84375
2010-02-22,1108.01,10400.47,2778.12,11519.56,213.28,657.3683,554.59,96.449,117.1875,108.9296875
2010-02-23,1094.6,10352.1,2730.57,11619.68,213.45,639.5276,544.58,95.591,118.046875,109.0390625
2010-02-24,1105.24,10198.83,2734.95,11493.41,210.92,641.3229,552.45,95.071,118.078125,109.0703125
2010-02-25,1102.94,10101.96,2684.42,11388.5,207.56,627.4543,539.81,96.05,118.5625,109.1640625
2010-02-26,1104.49,10126.03,2728.47,11543.73,208.36,645.0257,550.1,96.951,118.90625,109.2109375
2010-03-01,1115.71,10172.06,2772.7,11913.45,208.36,663.2255,543.47,96.899,118.875,109.21875
2010-03-02,1118.31,10221.84,2796.33,12017.55,211.44,671.3492,550.24,98.554,118.890625,109.2421875
2010-03-03,1118.79,10253.14,2822.59,12048.25,212.36,679.3158,558.46,99.066,118.90625,109.21875
2010-03-04,1122.97,10145.72,2816.1,11775.06,211.91,662.9113,553.9,98.182,118.96875,109.125
2010-03-05,1138.7,10368.96,2877.44,11927.37,214.05,676.2413,562.81,98.364,118.5,109.0625
2010-03-08,1138.5,10585.92,2879.29,12202.8,217.73,669.2817,565.39,97.393,118.375,109.0859375
2010-03-09,1140.45,10567.65,2880.71,12210.34,217.82,672.8391,562.57,97.246,118.515625,109.1171875
2010-03-10,1145.61,10563.92,2909.4,12217.33,217.82,666.5469,566.58,96.017,118.34375,109.0625
2010-03-11,1150.24,10664.95,2895.74,12170.04,216.76,668.6318,566.61,96.025,118.25,108.9765625
2010-03-12,1149.99,10751.26,2898.36,12173.28,217.35,666.9285,560.49,95.463,118.25,108.953125
2010-03-15,1150.51,10751.98,2870.55,11971.49,215.49,654.2654,550.46,95.774,118.3125,109.0078125
2010-03-16,1159.46,10721.71,2905.93,11940.47,215.25,663.1407,563.45,97.246,118.765625,109.078125
2010-03-17,1166.21,10846.98,2931.31,12231.47,220.28,674.7055,571.97,97.393,118.765625,109.0390625
2010-03-18,1165.83,10744.03,2913.74,12208.36,219.02,670.3127,567.36,97.678,118.5,108.953125
2010-03-19,1159.9,10824.72,2897.95,12262.36,220.48,665.6061,556.57,95.965,118.359375,108.875
2010-03-22,1165.81,10824.72,2890.75,12008.65,218.52,666.8164,560.9,95.264,118.640625,108.9375
2010-03-23,1174.17,10774.15,2910.52,12020.85,220.09,665.9199,563.03,95.627,117.28125,108.953125
2010-03-24,1167.72,10815.03,2903.94,12048.63,220.09,659.7341,554.1,94.329,116.09375,108.7890625
2010-03-25,1165.73,10828.85,2948.09,11902.49,221.07,665.4493,553.55,94.692,115.546875,108.7890625
2010-03-26,1166.59,10996.37,2940.94,12050.33,222.25,672.6213,549.91,95.67,115.953125,108.875
2010-03-29,1173.22,10986.47,2947.49,12215.48,221.6,695.3476,564.82,96.198,115.9375,108.8984375
2010-03-30,1173.27,11097.14,2939.68,12414.2,222.48,702.5644,566.2,95.696,115.9375,108.8671875
2010-03-31,1169.43,11089.94,2931.16,12397.59,221.58,697.3423,575.75,96.458,116.25,108.9296875
2010-04-01,1178.1,11244.4,2978.5,12696.05,225.47,705.8815,583.38,97.462,116.03125,108.4296875
2010-04-05,1187.44,11339.3,2978.5,12696.05,227.48,705.8815,595.41,98.128,115,108.1484375
2010-04-06,1189.44,11282.32,2989.49,12696.05,227.51,715.2275,596.92,98.319,115.21875,108.21875
2010-04-07,1182.45,11292.83,2974.62,12987.82,227.31,711.126,590.32,99.79,116.015625,108.3828125
2010-04-08,1186.44,11168.2,2942.31,12855.31,228.27,706.1953,586.96,99.781,115.8125,108.3984375
2010-04-09,1194.37,11204.34,2993.54,13046.72,226.81,709.005,583.83,100.56,115.90625,108.4140625
2010-04-12,1196.48,11251.9,3002.23,12953.45,224.59,707.0786,580.48,100.586,116.25,108.4609375
2010-04-13,1197.3,11161.23,2988.24,12839.85,224.69,706.5949,578.99,99.825,116.578125,108.453125
2010-04-14,1210.65,11204.9,3008.03,12842.47,228.08,711.0499,590.27,100.361,116.28125,108.4453125
2010-04-15,1211.67,11273.79,3012.65,12813.88,229.17,710.5575,590.41,100.422,116.390625,108.5
2010-04-16,1192.13,11102.18,2949.65,12557.4,227.69,693.9288,576.25,98.397,117.078125,108.6796875
2010-04-19,1197.52,10908.77,2940.19,12253.78,223.65,688.0427,565.77,98.302,116.796875,108.6171875
2010-04-20,1207.17,10900.68,2983.91,12436.56,225.13,696.4354,570.67,98.596,116.765625,108.5546875
2010-04-21,1205.94,11090.05,2947.64,12370.98,229.09,693.5259,569.51,99.427,117.1875,108.5859375
2010-04-22,1208.67,10949.09,2897.59,12330.89,227.76,687.3489,569.65,98.916,116.828125,108.53125
2010-04-23,1217.28,10914.46,2918.11,12168.18,227.36,692.6307,579.31,99.851,116.453125,108.4375
2010-04-26,1212.05,11165.79,2947.04,12380.71,229.64,697.9349,573.05,99.877,116.578125,108.4609375
2010-04-27,1183.71,11212.66,2838.78,12171.01,229.28,669.2431,561.07,100.586,117.65625,108.65625
2010-04-28,1191.36,10924.79,2788.54,11987.67,226.98,661.1414,566.38,101.417,117,108.59375
2010-04-29,1206.78,10924.79,2828.12,11881.4,226.11,657.1129,579.65,101.158,117.4375,108.6953125
2010-04-30,1186.69,11057.4,2816.86,12181.2,227.95,663.8494,586.32,102.188,117.90625,108.7890625
2010-05-03,1202.26,11057.4,2816.5,11944.96,225.1,663.8494,586.6,102.413,117.484375,108.703125
2010-05-04,1173.6,11057.4,2708.12,11864.22,224.76,627.3245,563.12,101.192,118.140625,108.8203125
2010-05-05,1165.9,11057.4,2679.3,11539.88,224.76,621.2594,544.26,101.694,118.671875,108.9765625
2010-05-06,1128.15,10695.69,2611.41,11449.22,220.21,620.297,524.8,103.624,119.921875,109.1953125
2010-05-07,1110.88,10364.59,2500.18,11379.56,215.09,620.1851,511.19,104.758,119.6875,109.1015625
2010-05-10,1159.73,10530.7,2758.89,11717.32,219.1,635.716,523.02,103.926,118.9375,109.0390625
2010-05-11,1155.79,10411.1,2730.48,11509.22,217.63,629.36,520.49,105.616,119.015625,109.0390625
2010-05-12,1171.67,10394.03,2764.31,11510.3,216.78,627.0663,518.31,107.588,118.796875,109.015625
2010-05-13,1157.44,10620.55,2764.05,11729.71,220.8,639.134,510.6,106.386,118.859375,109.0390625
2010-05-14,1135.68,10462.51,2633.92,11588.97,221.08,618.2242,487.59,106.265,119.765625,109.171875
2010-05-17,1136.94,10235.76,2635.34,11232.62,215.36,577.3429,473.31,106.291,119.578125,109.140625
2010-05-18,1120.8,10242.64,2698.21,11426.18,214.42,597.4708,469.95,105.124,120.203125,109.25
2010-05-19,1115.05,10186.84,2619.48,11124.59,212.43,580.5374,468.52,103.266,120.25,109.2109375
2010-05-20,1071.59,10030.31,2569.58,11048.38,208.78,590.0764,457.66,102.877,120.953125,109.296875
2010-05-21,1087.69,9784.54,2574.18,11048.38,208.78,611.2543,452.75,101.797,121.3125,109.28125
2010-05-24,1073.65,9758.4,2558.27,11242.55,210.27,616.8168,453.85,103.344,121.171875,109.296875
2010-05-25,1074.03,9459.89,2488.5,10729.05,204.83,600.576,444.41,103.69,121.671875,109.328125
2010-05-26,1067.95,9522.66,2530.34,11016.05,206.62,604.8205,462.25,105.029,121.15625,109.25
2010-05-27,1103.06,9639.72,2619.36,11208.76,209.83,623.1389,481.9,104.951,120.3125,109.1640625
2010-05-28,1089.41,9762.98,2614.06,11508.49,212.1,619.1401,478.15,105.003,120.671875,109.3515625
2010-06-01,1070.71,9711.83,2606.58,11233.96,213.02,601.961,469.17,106.032,120.671875,109.3125
2010-06-02,1098.38,9603.24,2601.98,11158.84,213.02,594.589,470.98,105.66,120.375,109.2578125
2010-06-03,1102.83,9914.19,2634.16,11397.41,217.58,581.6991,482.29,104.571,120.1875,109.21875
2010-06-04,1064.88,9901.19,2553.59,11375.51,218.03,559.7393,462.25,105.237,121.546875,109.390625
2010-06-07,1050.47,9520.8,2529.97,11093.46,214.38,543.5655,461.8,107.233,121.65625,109.328125
2010-06-08,1062,9537.94,2510.84,11090.75,216.08,549.3137,465.01,107.648,121.8125,109.3359375
2010-06-09,1055.69,9439.13,2556.68,11163.35,215.26,565.008,480.33,106.291,121.640625,109.3515625
2010-06-10,1086.84,9542.65,2608.74,11178.17,215.73,571.2171,487.91,105.626,120.625,109.2578125
2010-06-11,1091.6,9705.25,2638.31,11340.38,219.22,577.7192,478.9,106.317,121.390625,109.390625
2010-06-14,1089.63,9879.85,2683.46,11520.95,221.43,593.7589,484.87,105.824,120.953125,109.359375
2010-06-15,1115.23,9887.89,2716.3,11556.45,221.34,595.4543,495.23,106.68,120.71875,109.328125
2010-06-16,1114.61,10067.15,2718.73,11556.45,223.34,592.755,500.38,106.343,120.890625,109.375
2010-06-17,1116.04,9999.4,2728.12,11583.5,223.45,574.5737,496.06,107.916,121.546875,109.4453125
2010-06-18,1117.51,9995.02,2737.02,11622.69,223.77,573.5698,497.46,108.745,121.265625,109.40625
2010-06-21,1113.2,10238.01,2768.27,12134.42,227.69,588.5387,499.68,107.224,121.15625,109.4140625
2010-06-22,1095.31,10112.89,2745.97,12061.34,226.45,589.0518,494.85,107.233,120.90625,109.4765625
2010-06-23,1092.04,9923.7,2704.8,12020.38,225.59,580.5523,485.32,106.715,121.359375,109.5703125
2010-06-24,1073.69,9928.34,2645.32,11935.95,227.45,596.5028,486.33,107.674,121.328125,109.53125
2010-06-25,1076.76,9737.48,2629.25,11865.17,225.63,603.3068,501.27,108.564,121.484375,109.6015625
2010-06-28,1074.57,9693.94,2668.67,11856.55,225.55,612.0294,497.39,107.043,122.140625,109.609375
2010-06-29,1041.24,9570.67,2556.34,11536.2,222.54,578.3884,482.71,107.372,122.53125,109.671875
2010-06-30,1030.71,9382.64,2573.32,11466.24,220.85,580.24,480.74,107.674,122.546875,109.671875
2010-07-01,1027.37,9191.6,2518.65,11466.24,218.65,563.5757,463.7,104.286,122.609375,109.3984375
2010-07-02,1022.58,9203.71,2522.36,11247.1,217.01,570.759,458.56,104.373,122.3125,109.4140625
2010-07-06,1028.06,9338.04,2578.69,11456.42,219.12,588.1818,457.54,103.284,122.734375,109.421875
2010-07-07,1060.27,9279.65,2634.39,11305.18,217.45,591.7288,470.82,103.612,122.4375,109.40625
2010-07-08,1070.25,9535.74,2666.42,11375.29,220.78,589.0741,479.53,103.37,122.15625,109.421875
2010-07-09,1077.96,9585.32,2681.2,11620.68,224.44,602.1524,483.59,104.553,121.921875,109.3828125
2010-07-12,1078.75,9548.11,2686.09,11673.37,225.86,590.3702,476.24,103.595,122.109375,109.390625
2010-07-13,1095.34,9537.23,2737.59,11622.61,226.14,595.2878,489.98,104.872,121.65625,109.328125
2010-07-14,1095.17,9795.24,2738.96,11656.61,229.27,598.8448,489.13,104.318,122.234375,109.4609375
2010-07-15,1096.48,9685.53,2702.81,11427.94,228.39,594.8116,486.35,104.43,122.78125,109.453125
2010-07-16,1064.88,9408.36,2645.61,11419.62,226.34,577.4535,482.37,102.69,123.203125,109.46875
